,likes,replies,retweets,text,tweet_id,user_record_id
120,11,0,9,"JOIN ME! Speaking on #ContentMarketing #SMM and #IoT at the May #DASummit16 in #Istanbul!

http://bit.ly/1pe1Nls pic.twitter.com/1KBE4eDKIZ",3457_120,3457
121,0,0,0,"@Mauriceology Like your quote: ""At the end of the day you gotta keep it real with yourself."" Good luck with your college applications!",3457_121,3457
122,12,0,16,"Report: Google's Parent Co Has 100 Ppl Working on Its City of the Future 

http://gizmodo.com/googles-parent-company-confirms-plans-to-build-the-city-1771679729?utm_medium=sharefromsite&utm_source=Gizmodo_twitter … #smartcities #IoTpic.twitter.com/KOo3SuVJCq",3457_122,3457
123,1,0,4,"""Excellence in #contentmarketing comes with excellence in caring."" http://ow.ly/4mN9CA  RT @MjMcCook #cmo #smm",3457_123,3457
124,9,1,13,"#Video & #LiveStreaming:
Formats, Platforms & Use Cases

http://bit.ly/1pnHanf 

JOIN US #Germany Oct!
#CMO #smmpic.twitter.com/ggbsCw1VfD",3457_124,3457
125,10,1,21,"How to Use #LiveStreaming for Events

https://www.entrepreneur.com/video/273821?utm_content=bufferafd29&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer …
#TheVideoSummit #eventprofs @catha_fischer #cmo #smmpic.twitter.com/81luvhYhrp",3457_125,3457
126,2,1,0,@WeAreManthan Possibly. Shoot me an email,3457_126,3457
127,35,0,20,"Content Marketing Tools: The Ultimate List 

http://go.shr.lc/1T50zEk 
#contentmarketing #smm #cmopic.twitter.com/z3thImJOHJ",3457_127,3457
0,1,2,0,@waitcho15pic.twitter.com/KJMYjOPJiY,3467_0,3467
1,1,0,0,My sympathies.,3467_1,3467
2,1,1,0,Yes. Isn't that basic computer knowledge?,3467_2,3467
3,3,1,0,"I stop watching, and the Bolts tie it up? Guess what I'm not watching anymore?",3467_3,3467
4,1,1,0,I have NO IDEA.,3467_4,3467
5,1,0,0,"Thanks, fam!",3467_5,3467
6,3,1,1,Sharing this because I'm 12.https://twitter.com/_karaaaa_/status/335041956839292928 …,3467_6,3467
7,1,0,0,I don't drink anymore! :/ I'm just over 7 months sober.,3467_7,3467
8,0,2,0,I have no idea. I haven't used Tinder in weeks.,3467_8,3467
9,0,3,0,Who watched Once Upon a Time? Is it any good?,3467_9,3467
10,1,0,0,Twin Peaks is on Netflix? Bye.,3467_10,3467
11,0,0,0,@kmart93 That sounds like a fun account. ,3467_11,3467
12,5,0,0,"Late reaction because of hockey, but the end of GoT was . Literally and metaphorically. So, so good.",3467_12,3467
13,0,1,0,"Don't have time to add more shows, honestly.",3467_13,3467
14,2,1,0,Getting caught up on shows is a lot of work and incredibly time consuming.,3467_14,3467
15,0,0,0,Nope. Still won't work.,3467_15,3467
16,3,0,0,"Yay, Bolts! ",3467_16,3467
17,0,0,0,"The way injuries, reffing, and DoPS' inconsistencies have been, the Stanley Cup will be handed over to the captain of an AHL team.",3467_17,3467
18,0,0,0,Holy injuries.,3467_18,3467
19,0,0,0, to you too.,3467_19,3467
20,1,1,1,"Pens fans are mad that most of the NHL's fans hate them. It's not because we're jealous, either.",3467_20,3467
21,0,0,0,Fantastic music choice.,3467_21,3467
22,0,0,0,Fine. ,3467_22,3467
23,0,1,0,What's that for?,3467_23,3467
24,0,1,0,,3467_24,3467
25,0,1,0,Double rude!,3467_25,3467
26,0,1,0,Shouldn't you be playing PlayStation or something?,3467_26,3467
27,0,1,0,Lies.,3467_27,3467
28,0,1,0,You're rude.,3467_28,3467
29,0,1,0,I hate you sometimes.,3467_29,3467
30,0,1,0,Shouldn't be screening your own goalie. I'm a Coburn fan!,3467_30,3467
31,0,0,0,,3467_31,3467
32,0,1,0,Why'd you say rude to begin with?,3467_32,3467
33,0,1,0,What else is new? ,3467_33,3467
34,0,1,0,Still gonna lose.,3467_34,3467
35,0,1,0,"Did you change your name, son?",3467_35,3467
36,0,0,0,Sorry for failing as a midget.,3467_36,3467
37,1,1,0,I'm only 5'2. Does that count?,3467_37,3467
38,0,1,0,#CoburnsFault,3467_38,3467
39,1,0,0,Goad.,3467_39,3467
40,0,1,0,I'd probably like him as a Flyer.,3467_40,3467
41,1,2,0,"You know who I loved once he was traded? James Neal. He went to a disciplined team, and became a p good hockey plyr",3467_41,3467
42,1,1,0,With slewfooting. But hurt a Penguin? May god have mercy on your soul.,3467_42,3467
43,1,0,0,Letang gets away with blatant crosschecks. All season long. Kunitz gets away with knee on knee. Crosby gets away,3467_43,3467
44,2,1,0,I wonder if Trotz is still trying to get Flyers suspended.,3467_44,3467
45,0,1,0,Maybe we'll be shocked. Who knows.,3467_45,3467
46,0,1,0,"I think Callahan does, and he should be. I'd just love some consistency in the DoPS.",3467_46,3467
47,1,1,0,"Callahan will be suspended, though! As he should be, but ya know, inconsistencies and stuff.",3467_47,3467
48,1,1,0,"Hopefully it'll get looked. Lol, who am I kidding. He's a Penguin.",3467_48,3467
49,0,1,0,"Hopefully it gets looked at. I doubt it will, but who knows.",3467_49,3467
50,0,0,0,PALAT WITH THE PURE SEX GOAL!,3467_50,3467
51,0,0,0,Just stay away from Flint and Detroit.,3467_51,3467
52,0,0,0,Unlike our wives.,3467_52,3467
53,1,2,0,"I change my mind. That was knee to knee. you, Kunitz.",3467_53,3467
54,1,2,0,"I know the Kunitz hit was clean, it's just so rare from him, I'm still tempted to call it dirty.",3467_54,3467
55,2,0,0,"Those were some beautiful hands, Killorn.",3467_55,3467
56,2,0,0,What happened to @myregularface?,3467_56,3467
57,1,1,1,Ugh. I feel so bad for Bishop. He can't catch a break.,3467_57,3467
58,2,1,0,He's a mic rapper. #PantyDropper,3467_58,3467
59,0,0,0,@apeloos Love you too. ,3467_59,3467
60,1,0,0,@NotUrAvgHoodrat Things not involving sassafras trees.,3467_60,3467
61,0,0,0,@apeloos Yoghurt.,3467_61,3467
62,0,0,0,@lexaaabelle Happy Birthday! I hope your day is awesome!,3467_62,3467
63,0,1,0,@PHSportsGoddess @ATLSportsNate I was outraged and embarrassed for him.,3467_63,3467
64,0,0,0,@PHSportsGoddess @ATLSportsNate I didn't understand the need to throw that in there. Why not just Mike?,3467_64,3467
65,0,1,0,"@PHSportsGoddess @ATLSportsNate I once heard a white mutual friend introduce a black guy as ""the whitest black guy you'll ever meet.""",3467_65,3467
66,1,1,0,@waitcho15 @StephaliciousD Definitely checking this out. The actors look corny af. Do people still say corny?,3467_66,3467
67,1,0,0,"@hi_im_shan People get upset if a shade of purple is called purple, and it's not their idea of purple.",3467_67,3467
68,2,3,0,@waitcho15 @StephaliciousD This sounds terribly fantastic and like something I'd binge watch.,3467_68,3467
69,1,1,0,@BrandyVS0202 I get it. I'm a Flyers fan.,3467_69,3467
70,0,2,0,"I fall asleep and wake up to 3-0. The Caps are aware this is an elimination game, right?",3467_70,3467
71,0,1,0,"@tfbrad015 More importantly, it wasn't me. So there's that.",3467_71,3467
72,2,1,0,@deepfriedduck @Brookie425 @Alyssadelphia7 Kill ing*,3467_72,3467
73,1,0,0,@DirectingTitan You're finally admitting who your favorite team is?,3467_73,3467
74,1,1,0,"I'm rooting for the Pens to lose, not a Caps win. Im rooting for the Pens to lose, not a Caps win. I'm rooting for the Pens to lose, not a C",3467_74,3467
75,2,1,0,@Brookie425 @Alyssadelphia7 I was literally die ing.,3467_75,3467
76,3,0,0,@Brookie425 @nuclearcarly @HLMongoose @Alyssadelphia7 It just rips you at the seems?,3467_76,3467
77,2,0,0,@kmart93 @Brookie425 @Alyssadelphia7 @HLMongoose @NHLFlyera Does he have a small child like sun?,3467_77,3467
78,3,1,0,@Brookie425 @nuclearcarly @HLMongoose @Alyssadelphia7 You guys go threw some tough shit.,3467_78,3467
79,2,0,0,@Brookie425 @Alyssadelphia7 @HLMongoose I enjoy making piece with old enemies. Lol. Jk.,3467_79,3467
80,2,2,0,@Brookie425 @Alyssadelphia7 @HLMongoose There's more.pic.twitter.com/c9G8v6OWRS,3467_80,3467
81,1,2,0,"@Brookie425 When you sea it, you'll want to throw him out to see.pic.twitter.com/QH3eHJwtgY",3467_81,3467
82,1,1,0,@waitcho15pic.twitter.com/UvtfHnpXd2,3467_82,3467
83,2,1,0,"@hinx @SoundFlyer14 @JCentifonti @waitcho15 @StephaliciousD @jsaquella @IAmSophiaNelson Always blaming Steph, smh.",3467_83,3467
84,0,1,0,@hinx @JCentifonti @waitcho15 @StephaliciousD @jsaquella @IAmSophiaNelson I can't even get ghosted. Whoooo.,3467_84,3467
85,3,1,0,"@hinx @waitcho15 @StephaliciousD @jsaquella @IAmSophiaNelson What is happening here, fam? #NoUnderpantsMonday?",3467_85,3467
86,0,0,0,@OuttaHerrrrreee @PHSportsGoddess OMG. I remember that.,3467_86,3467
87,0,0,0,@OuttaHerrrrreee @PHSportsGoddess The squirrels!,3467_87,3467
88,1,0,0,@StephaliciousD @hinx You could just take a nap and dream about doing squats instead.,3467_88,3467
89,1,0,0,@OuttaHerrrrreee @PHSportsGoddess It was GREAT conversation,3467_89,3467
90,0,1,0,@PHSportsGoddess Thank you! Happy belated Mother's (to be) Day!,3467_90,3467
91,1,1,0,@PHSportsGoddess @OuttaHerrrrreee These are all related. I can't believe we've followed each other for 4 yrs alreadypic.twitter.com/hkzWjo7ERN,3467_91,3467
92,0,1,0,@Mish2626 The corn. At least the corn looks the same before and after you take a shit. It's not fake!,3467_92,3467
93,1,0,0,"@hinx Pick me up on the way. We can make fun of all the things, then cry about our lives.",3467_93,3467
94,3,0,0,@StephaliciousD @JohanGartner @ViktorAllvin @HeathaMurhie @sens_adnan @MathHappens51 Blessed. ,3467_94,3467
95,0,0,0,"@Brookie425 I like that, too. I was thinking about that one since I always drop mine.",3467_95,3467
96,0,0,0,"@mstry001 I'm not doubting Spigen. If I can't find what I want from Specks on Amazon, I'll probably go Spigen.",3467_96,3467
97,0,1,0,@mstry001 We'll see. I really like Specks products. I've been looking at them.,3467_97,3467
98,0,1,0,"@Brookie425 Which one do you have? I was thinking this, but on Amazon. http://www.speckproducts.com/apple/iphone-cases/iphone-6-plus-cases/candyshell-clear-iphone-6-plus-cases/IP6P-CS-CLEAR.html#start=1 ….",3467_98,3467
99,0,2,0,@mstry001 Is that what you have?,3467_99,3467
100,1,1,0,"@Brookie425 Of everyone I've read, they have the best reviews.",3467_100,3467
101,0,1,0,@Brookie425 That's why I'd never buy Otterbox. Too damn bulky.,3467_101,3467
102,0,1,0,@Brookie425 And not as expensive as Lifeproof (or whatever) and Otterbox.,3467_102,3467
103,2,2,0,@ViktorAllvin @JohanGartner @HeathaMurhie @StephaliciousD @sens_adnan @MathHappens51 I really want in on this cool kids club.,3467_103,3467
104,0,1,0,@Brookie425 Speck has cute choices,3467_104,3467
105,0,0,0,@kmart93 Your face.,3467_105,3467
106,3,1,0,@JohanGartner @HeathaMurhie @StephaliciousD @sens_adnan @MathHappens51 @ViktorAllvin I'll get pizza tomorrow. Because Monday. Fuck Monday.,3467_106,3467
107,1,0,0,"@nuclearcarly Happy Mother's Day, babe!",3467_107,3467
108,1,1,0,"@nuclearcarly I'd do it, but I'm desperate.",3467_108,3467
109,0,10,0,"iPhone 6 Plus cover recommendations? I need cute shock absorbent. Really sturdy, I drop my phone a lot. I already have tempered glass on it",3467_109,3467
110,0,0,0,"Isles, I was hoping you'd at least make this an exciting series.",3467_110,3467
111,3,1,0,@StephaliciousD @JohanGartner @sens_adnan @MathHappens51 @ViktorAllvin @HeathaMurhie Did someone say pizza? (This just popped up in my TL),3467_111,3467
112,1,1,0,@waitcho15 Thank you! ,3467_112,3467
113,1,1,0,@tfbrad015 My home and lock screens.pic.twitter.com/G2EtbEDML6,3467_113,3467
114,0,1,0,@cheezwhizard45 I will be in 20 minutes.,3467_114,3467
115,1,0,0,@kmart93 BOYS LIKE YOU ARE A DIME A DOZEN.,3467_115,3467
116,4,1,0,Petyr Baelish is such a douchenozzel.,3467_116,3467
117,0,1,0,@noisy_summer I legit hate fans who need a cue to chant or cheer.,3467_117,3467
118,0,1,0,@noisy_summer Ugh. Do they have an airhorn for the AHL team too?,3467_118,3467
119,1,0,0,@nuclearcarly I watched a good amount because they're a fun team to watch. It's ridiculous how much they do it.,3467_119,3467
120,0,1,0,@nuclearcarly I don't see it a lot with them.,3467_120,3467
121,0,1,0,@noisy_summer Are they glassbangers too?,3467_121,3467
122,1,2,0,A no one is as good at glassbanging as Caps fans.,3467_122,3467
123,0,4,0,Glassbangers or people yelling shoot. Who's worse?,3467_123,3467
124,2,1,0,"Go for 3 empty net goals, Caps.",3467_124,3467
125,1,0,0,@kmart93 I know. And the effing Blues are still playing hockey. ,3467_125,3467
126,2,0,1,He doesn't have to come over. And maybe he's sick of hearing Sullivan defend dirty plays?https://twitter.com/joshyohe_pgh/status/729123409783869440 …,3467_126,3467
127,0,1,0,"@kmart93 It wasn't working in St. Louis, though.",3467_127,3467
128,0,1,0,"@kmart93 He's what the Flyers need, but at LW1.",3467_128,3467
129,0,1,0,@kmart93 He's gotten a lot better since he was traded to Washington.,3467_129,3467
130,0,1,0,"Granted, a lot of it has to do with the fact he's on a line with Backstrom and Ovi, but he definitely doesn't suck.",3467_130,3467
131,2,2,0,Remember when people were saying Oshie sucks and the olympics were a hoax? Jokes on you. He's very good now.,3467_131,3467
132,6,1,0,Holtby is proving why he's the clear choice for the Vezina this year. Just in case some people weren't sure he did all season.,3467_132,3467
133,0,0,0,Holy Holtby!,3467_133,3467
134,0,0,0,"@WillJ609 You can make that go away without updating, just open it, and don't click install. I've been getting popup alerts for 3 weeks.",3467_134,3467
135,1,2,2,"Never change, Florida, never change.https://twitter.com/tmz/status/729098547623297024 …",3467_135,3467
136,0,1,0,@WillJ609 Same. It just takes forever to update.,3467_136,3467
137,2,0,1,YESSSSS CAPS! DO IT AGAIN! AND AGAIN!,3467_137,3467
138,1,3,0,Have you ever updated iOS just because you were getting sick of seeing the alert?,3467_138,3467
139,1,0,0,@waitcho15 I  him.,3467_139,3467
140,1,1,0,@waitcho15 Ugh. But why Frank?,3467_140,3467
141,1,0,0,@waitcho15 There's no shame in that!,3467_141,3467
142,1,1,0,@waitcho15pic.twitter.com/slEi3mLEz5,3467_142,3467
143,0,2,0,@BrandyVS0202 They can do this. One shift at a time.,3467_143,3467
144,0,1,0,"@BrandyVS0202 That'd be ideal. Let's work on this series, though.",3467_144,3467
145,0,1,0,"@BrandyVS0202 I'm hoping he'll fade out in the ECFs. I can dream, right?",3467_145,3467
146,0,1,0,@BrandyVS0202 Hopefully he starts to mess up in elimination games like Holtby did.,3467_146,3467
147,1,0,0,Brian Elliot is channeling his inner Patrick Roy.,3467_147,3467
148,0,1,0,@BrandyVS0202 That's pretty impressive. Murray has just been really effing good.,3467_148,3467
149,0,1,0,"@BrandyVS0202 Their pp is lethal, correct?",3467_149,3467
150,0,0,0,"@BrandyVS0202 Well, leading in hits mean their possession numbers are down. They need to stay disciplined. The Pens will get every call.",3467_150,3467
151,0,1,0,@BrandyVS0202 The refs will hand the Pens that series.,3467_151,3467
152,1,1,0,"@netguardian68 I have GCL, but I admittedly don't watch many Blues games. I'll have to start. They're fun to watch.",3467_152,3467
153,0,1,0,"@Alyssadelphia7 The Pens traded away their whole future, the Flyers built theirs.",3467_153,3467
154,1,2,0,"@Alyssadelphia7 It'll be fun when the Flyers are good, and the Pens have nothing. I can't wait to see this happen!",3467_154,3467
155,1,1,0,@netguardian68 This is the first I've seen the kid play. I was mostly kidding anyway.,3467_155,3467
156,0,1,0,@BrandyVS0202 Blues and Sharks first. Caps if they're out.,3467_156,3467
157,0,1,0,"@Alyssadelphia7 You'd say the same about the Flyers, bae.",3467_157,3467
158,0,0,0,BROUWER,3467_158,3467
159,1,1,0,@Alyssadelphia7  you so hard.,3467_159,3467
160,1,0,0,@kitcat7504 You're welcome!,3467_160,3467
161,0,1,0,@Alyssadelphia7 #AnyoneButThePens,3467_161,3467
162,0,0,0,"@Alyssadelphia7 As in never. Like the Blues or Sharks. And if worst comes to worst, the Caps.",3467_162,3467
163,1,0,0,@ADudones Definitely. I'd take anyone over the Pens.,3467_163,3467
164,0,1,0,@ADudones Them or the Sharks. Preferably not the Caps.,3467_164,3467
165,6,6,0,It'd be cool to see a team who hasn't won the Stanley Cup yet win it this year.,3467_165,3467
166,1,1,0,But it was still a pretty fluke goal by Jaskin.,3467_166,3467
167,0,1,0,What a fluke goal.,3467_167,3467
168,1,0,0,@StephaliciousD Steph.,3467_168,3467
169,1,0,0,@WriteOnStephhttps://twitter.com/amaziingpuppies/status/729007382320160768 …,3467_169,3467
170,3,1,0,The Stars and Blues have so many fun players to watch.,3467_170,3467
171,0,0,0,@Brookie425 Unfortunately not.,3467_171,3467
172,1,0,0,Happy Birthday to the beautiful @kitcat7504! I hope your day is as wonderful as you are. ,3467_172,3467
173,1,1,0,@mstry001 @VoiceOfThePhanpic.twitter.com/7xMPdw75zc,3467_173,3467
174,0,1,0,@mstry001pic.twitter.com/VWEzgX32A8,3467_174,3467
175,1,2,0,I always forget Oduya plays for Dallas.,3467_175,3467
176,0,1,0,Oh? #KaraDoesOKCpic.twitter.com/TAHlxUUnT0,3467_176,3467
177,1,1,0,@Alyssadelphia7 @HurkaDoesSports Yeah. Idk how that happened. At least my Giants fandom makes sense. I lived there till I was 16.,3467_177,3467
178,0,1,0,@Alyssadelphia7 @HurkaDoesSports allowed to buy football clothes for my kids.,3467_178,3467
179,0,0,0,"@Alyssadelphia7 @HurkaDoesSports With football bc I'm Giants and he's Eagles, our son was in both. My mom was a Cowboys fan. She wasn't",3467_179,3467
180,0,0,0,#bucciovertimechallenge @Buccigross Strome/Paquette,3467_180,3467
181,1,1,0,@Alyssadelphia7 @HurkaDoesSports allowed to buy our kids clothes. And they're Coyotes fans. A completely irrelevant team.,3467_181,3467
182,0,0,0,"@Alyssadelphia7 @HurkaDoesSports Nah. We're just passionate. When my kids were babies, we had friends that aren't Flyers fans. They weren't",3467_182,3467
183,1,1,0,@Alyssadelphia7 @HurkaDoesSports Lol I completely get it. Just with another sport.,3467_183,3467
184,0,0,0,"@Alyssadelphia7 @HurkaDoesSports Lol. We're more hockey people than football. If they chose anyone other than Flyers, we'd have problems.",3467_184,3467
185,1,1,0,@HurkaDoesSports @Alyssadelphia7 You guys are amazing and I love you!,3467_185,3467
186,0,1,0,@Alyssadelphia7 @HurkaDoesSports My son is a Giants fan my daughter an Eagles. They were allowed to choose on their own. Just no Cowboys.,3467_186,3467
187,0,2,0,@Alyssadelphia7 @HurkaDoesSports Dude at 5... You're legit scared.,3467_187,3467
188,0,1,0,@Alyssadelphia7 @HurkaDoesSports I'm down if someone can pick my crippled ass up!,3467_188,3467
189,1,0,0,"@Alyssadelphia7 @HurkaDoesSports The rest is history! I was a NYY fan b4 the strike in 94, but when I came back to bball, it was the Phils.",3467_189,3467
190,0,2,0,@Alyssadelphia7 @HurkaDoesSports Philly and was a diehard Flyers fan. She threatened to disown me if I ever did that again.,3467_190,3467
191,0,0,0,"@Alyssadelphia7 @HurkaDoesSports I was like 5, and I was watching hockey. We got A LOT of NYR games. I cheered for them. My mom grew up in",3467_191,3467
192,1,1,0,@HurkaDoesSports @Alyssadelphia7 I root for 3! Well 2 (Flyers and Phillies) and the Sixers casually.,3467_192,3467
193,0,1,0,@Alyssadelphia7 @HurkaDoesSports Philly area. I've lived 4 years actually in Philly. It's actually a fun story how I'm a Flyers fan.,3467_193,3467
194,0,1,0,"@Marie_Habs1993 I think so. I hate to admit that, but they are.",3467_194,3467
195,0,2,0,@Alyssadelphia7 @HurkaDoesSports I'M FROM NYC. WE CAN STILL YELL REGARDLESS OF WHERE WE ARE FROM.,3467_195,3467
196,0,1,0,Kucherov goals are always pretty goals.,3467_196,3467
197,1,1,0,@HurkaDoesSports @Alyssadelphia7 WE'RE FROM PHILLY AND WE YELL.,3467_197,3467
198,0,1,0,@Alyssadelphia7 @HurkaDoesSports I JUST WANT TO YELL.,3467_198,3467
199,1,1,0,"@HurkaDoesSports @Alyssadelphia7 CAN I JOIN IN AND YELL, FAM?",3467_199,3467
200,1,0,0,@hi_im_shan Dead.,3467_200,3467
201,0,0,0,@e0wiii I do what I can!,3467_201,3467
202,0,1,0,@e0wiii I'll nominate you if no one else does.,3467_202,3467
203,3,0,0,Smh. Hockey shouldn't be played in Brooklyn.,3467_203,3467
204,0,0,0,@bmac2838 I'll throw shoes at him!,3467_204,3467
205,0,1,0,@e0wiii You deserve father of the year!,3467_205,3467
206,1,0,0,@Alyssadelphia7 ily2sm! ,3467_206,3467
207,0,0,0,"@Siamandore I'd be ok with him coming to Philly, tbh.",3467_207,3467
208,0,1,0,@bmac2838 I'd hope to concuss him.,3467_208,3467
209,0,0,0,@MathHappens51 I'd let you do it again!,3467_209,3467
210,1,1,0,"@Alyssadelphia7 You're 500000 million trillion times better than him anyway. Btw, tbh, fwiw, bc ur bae af.",3467_210,3467
211,0,1,0,@MathHappens51 I'd let you push me.,3467_211,3467
212,1,1,0,"@Alyssadelphia7 Well, I loved my ex husband enough to have two children with him so...",3467_212,3467
213,7,3,1,Would anyone be upset if I kick Roenick in the mouth? Patrick Kane deserves nothing.,3467_213,3467
214,1,1,0,"@Alyssadelphia7 I still love you, bae.",3467_214,3467
215,1,0,0,The fact there's only one game tonight sucks.,3467_215,3467
216,1,0,0,@hi_im_shan @lolMikePeterson That's hilarious.,3467_216,3467
217,1,0,0,"The Isles should get a tripping penalty, but Drouin should get an embellishment penalty as well.",3467_217,3467
218,1,1,0,@hi_im_shan @lolMikePeterson Toronto was what? 3 years ago? They've been close recently. They'll be fun to watch fun over the next few years,3467_218,3467
219,1,0,0,@hi_im_shan @ginisimov I second this.,3467_219,3467
220,0,2,0,@lolMikePeterson the bottom of the league. They haven't had a playoff run in years. Toronto has recently.,3467_220,3467
221,1,0,0,@lolMikePeterson I think Toronto is actually going to be good in a few years; kinda like us. The Oilers will continue to be a joke a be at,3467_221,3467
222,1,1,0,@lolMikePeterson Meh. Toronto is actually going to be good. Edmonton is always rebuilding from a rebuild.,3467_222,3467
223,1,2,0,He deserves a better place to go. A place where he is skills won't die.https://twitter.com/tsnbobmckenzie/status/728731877289398276 …,3467_223,3467
224,1,0,2,@imPULSEivity Engaged and @ginblossoms? Not bad. Not bad at all.,3467_224,3467
225,0,0,0,@hinx @noisy_summer You're a woman. You're not allowed to have an opinion.,3467_225,3467
226,1,1,0,@hinx @noisy_summer If only their fragile little egos knew.,3467_226,3467
227,0,1,0,@hinx @noisy_summer They probably think we've fallen in love with them because they have ridiculous egos and don't want to break our ,3467_227,3467
228,0,0,0,@EddiePinz @hinx @noisy_summer It never gets that far.,3467_228,3467
229,2,0,0,@hinx @noisy_summer Ugh. I feel like I'm dating a 15 year old.,3467_229,3467
230,2,1,0,"@hinx @noisy_summer It's always the 4th date. But seriously. We're grown adults. If you don't like me, just say it. I can handle it.",3467_230,3467
231,0,1,0,"@hinx @noisy_summer And guys I'll  message for a few days, make plans to meet, then boom ",3467_231,3467
232,1,2,0,"@hinx @noisy_summer Every. Damn. Time. This one guy I hung out with a few times. We were really hitting it off, then . We met on OKC.",3467_232,3467
233,2,1,0,"@hinx @noisy_summer Women definitely go through it on there too. We get creepy, guys who ghost on us, and total assholes.",3467_233,3467
234,1,0,0,"@noisy_summer @hinx say it like he did, I'll always worry will have anger issues.",3467_234,3467
235,1,0,0,@noisy_summer @hinx I'm not disagreeing with that. I just feel there's better ways to say it. I've seen it said in better ways. Guys that,3467_235,3467
236,1,1,0,"@noisy_summer @hinx So am I. I'm a dv survivor, so these things stick out more to me than other people.",3467_236,3467
237,1,0,0,"@noisy_summer So do I. It makes me wonder if he'll ever actually trust another woman again. I've been hurt too, but come on.",3467_237,3467
238,0,1,0,@MathHappens51 @hinx Drink less coffee.,3467_238,3467
239,1,0,0,@hinx @MathHappens51 I wish it were that easy.,3467_239,3467
240,0,0,0,@hinx @moondoggie_00 flags of an abuser. It was scary.,3467_240,3467
241,0,0,0,@hinx @moondoggie_00 Fair point. I post the stupidity on Twitter. There's just so much of it. Two days ago I posted what was actual red,3467_241,3467
242,0,0,0,@moondoggie_00 @hinx Mine doesn't mention that frustration.,3467_242,3467
243,0,0,0,@mikedeej97 Smh. #NotAllWomen or whatever.,3467_243,3467
244,0,1,0,@hinx @MathHappens51 Eff that guy.,3467_244,3467
245,0,0,0,@MathHappens51 @hinx That would be wonderful if it were actually true.,3467_245,3467
246,2,0,0,@hinx @moondoggie_00 I agree. He comes off as a complete douchenozzel. Even if he's making great points. It also works both ways.,3467_246,3467
247,1,1,0,"@noisy_summer My exact thoughts. While he makes great points, he comes off as an asshat. It also works both ways, which he prob doesn't get.",3467_247,3467
248,1,0,0,@Brookie425 This made me think of you.pic.twitter.com/tBZd3rNZOq,3467_248,3467
249,0,0,0,@DrSuckItOC He needs serious help.,3467_249,3467
250,0,1,0,@moondoggie_00 I'm not sure we'll get past the fuckboy/girl part.,3467_250,3467
251,0,1,0,"@hinx @MathHappens51 JUNE 3RD I STOP, FAM!",3467_251,3467
252,1,0,0,@hinx Nope. June 3rd my premium account ends. That's when I delete my account.,3467_252,3467
253,1,0,0,@nuclearcarly Seriously. My kids threw less tantrums.,3467_253,3467
254,0,1,0,@moondoggie_00 I've got 6 tattoos. I'm on a roll already.,3467_254,3467
255,1,0,0,@AJenkins11 Mean Girls definitely just popped in my head.,3467_255,3467
256,1,0,0,"@JillKwi I'm not sure he can get past the ""fuckgirl"" thing.",3467_256,3467
257,5,8,0,This is an interesting take. #KaraDoesOKCpic.twitter.com/BihLkEi4Ed,3467_257,3467
258,0,1,0,"@tfbrad015 @ThePhilliesGirl I have him blocked, too. Clearly he's a POS.",3467_258,3467
259,1,0,0,"@APann26 You shouldn't need an excuse, imo.",3467_259,3467
260,2,4,2,@PHSportsGoddess People always forget this.pic.twitter.com/359hoQjy2B,3467_260,3467
261,5,3,1,Cinco de Mayo aka a non-American holiday that Americans use as an excuse to get drunk.,3467_261,3467
262,3,0,0,. @realDonaldTrumppic.twitter.com/6LcSNhId31,3467_262,3467
263,0,2,0,"@ajraspanti @NeptuneTrousers @Bucco_Talk You're losing at everything, including life.",3467_263,3467
264,0,2,0,@NeptuneTrousers @ajraspanti @Bucco_Talk HAHAHAHAHAHAHAHAHAHA.,3467_264,3467
265,0,1,0,"@ajraspanti @NeptuneTrousers @Bucco_Talk When you resort to name calling, you've already lost.",3467_265,3467
266,2,1,0,"@NeptuneTrousers @ajraspanti @Bucco_Talk He supports Trump. That and ""little girl"" says everything.",3467_266,3467
267,1,1,2,That's not a picture of Sestito. And why would a goon help a team in the playoffs?https://twitter.com/thehockeywriter/status/727937074670800896 …,3467_267,3467
268,2,0,0,I love Tarasenko.,3467_268,3467
269,2,1,0,@StephaliciousD And if you ever forget or if you're ever unsure... (So am I)pic.twitter.com/SfpDm7WFTc,3467_269,3467
270,2,0,0,@nhl_haiku @StephaliciousD Love you too!,3467_270,3467
271,1,1,0,"@StephaliciousD mental health, that I forget to take my own advice on it.",3467_271,3467
272,1,0,0,@StephaliciousD I stopped that this year. I did finally realize just how important my physical health is. I preach about everyone else's,3467_272,3467
273,1,0,0,@HeathaMurhie Positive tweets are good tweets!,3467_273,3467
274,2,1,0,@StephaliciousD I think I'll start tomorrow when I wake up.,3467_274,3467
275,1,1,0,"@StephaliciousD That's the best way to be, and it's a great resolution, and one I wish I could do. I'm so happy you're able to stick with it",3467_275,3467
276,2,1,0,"@StephaliciousD Good for you! I started that recently, especially after my health went downhill again. I'm speaking up for myself now.",3467_276,3467
277,1,0,0,"@StephaliciousD In the past 6-ish months, I've learned my (our) happiness >>>>>> their ears. We should be selfish about being happy.",3467_277,3467
278,1,1,0,"@StephaliciousD Same and I'm so bad at it. I don't even care, though. If it makes me happy, I'm doing it.",3467_278,3467
